lineID|day|pid|adFlag|availability|competitorPrice|click|basket|order|price|revenue
2820|1|13432|0|1|5.38|1|0|0|6.55|0
2821|1|14221|0|1|9.67|1|0|0|10.95|0
2822|1|21112|0|1|5.24|1|0|0|6.61|0
2823|1|8977|0|1|2.08|0|0|1|2.15|2.15
2824|1|15491|1|1|4.93|0|0|1|6.00|6
2825|1|5079|0|1|9.13|1|0|0|7.10|0
2826|1|2810|1|1|8.24|1|0|0|8.75|0
2827|1|657|0|2|24.20|0|0|1|27.98|27.98
2828|1|1399|1|1|6.52|0|0|1|6.00|6
2829|1|4069|1|1|4.17|0|0|1|4.35|4.35
2830|1|21478|0|2||1|0|0|31.30|0
2831|1|10607|0|2|15.74|1|0|0|17.03|0
2832|1|2929|0|1|7.87|0|1|0|10.14|0
2833|1|5780|0|1|16.04|1|0|0|22.52|0
2834|1|12162|0|1|7.14|0|0|1|6.55|6.55
2835|1|13059|0|1|7.14|1|0|0|7.65|0
2836|1|1537|0|1|8.03|1|0|0|7.65|0
2837|1|2495|0|1|4.38|0|1|0|5.37|0
2838|1|9439|0|1||1|0|0|11.28|0
2839|1|2353|1|1|4.95|0|0|1|4.90|4.9
2840|1|4314|0|1|6.91|0|0|1|9.11|9.11
2841|1|6944|0|1|6.92|0|0|1|9.11|9.11
2842|1|19190|0|1|4.91|0|0|1|3.58|3.58
2843|1|2655|1|1|13.74|0|1|0|15.35|0
2844|1|13710|0|1|9.02|1|0|0|9.29|0
2845|1|440|1|1|12.97|1|0|0|15.35|0
2846|1|19779|0|1|28.83|1|0|0|25.01|0
2847|1|12158|0|1|6.85|1|0|0|8.49|0
2848|1|16717|0|2|13.24|1|0|0|15.94|0
2849|1|2526|0|1|17.96|0|0|1|20.79|20.79
2850|1|4629|0|1|28.48|0|0|1|28.55|28.55
2851|1|14830|0|1|3.17|0|0|1|3.56|3.56
2852|1|19696|1|1|3.61|0|0|1|3.58|3.58
2853|1|19697|0|1|3.95|0|0|1|4.57|4.57
2854|1|2202|0|1|5.23|1|0|0|6.26|0
2855|1|8522|0|1|8.18|0|1|0|6.55|0
2856|1|7027|0|1|11.53|1|0|0|12.04|0
2857|1|2138|0|1|14.04|1|0|0|12.04|0
2858|1|21784|1|1|15.39|0|0|1|16.45|16.45
2859|1|441|0|1|8.86|1|0|0|7.10|0
2860|1|9694|1|1|10.11|1|0|0|9.85|0
2861|1|2632|0|2|7.44|1|0|0|9.11|0
2862|1|8904|0|1|5.79|1|0|0|9.14|0
2863|1|16593|1|1|21.97|1|0|0|24.14|0
2864|1|5971|1|1|7.58|1|0|0|8.75|0
2865|1|20857|0|1|24.07|0|1|0|24.55|0
2866|1|6626|0|1|17.57|1|0|0|20.31|0
2867|1|6720|0|1|17.26|1|0|0|16.18|0
2868|1|14922|1|1|8.57|1|0|0|8.75|0
2869|1|9513|1|1|18.57|1|0|0|21.95|0
2870|1|9580|0|1|1.09|0|1|0|1.04|0
2871|1|5873|0|1||1|0|0|2.53|0
2872|1|10606|0|1|4.26|0|1|0|4.35|0
2873|1|2818|0|1|12.95|1|0|0|13.14|0
2874|1|21449|0|1||1|0|0|4.02|0
2875|1|6200|0|1|6.59|1|0|0|8.27|0
2876|1|14233|0|2|12.86|1|0|0|17.28|0
2877|1|11743|1|1|9.89|1|0|0|10.95|0
2878|1|6231|0|1|6.56|1|0|0|8.49|0
2879|1|4529|1|1|3.62|1|0|0|3.25|0
2880|1|15814|0|1|5.83|1|0|0|7.38|0
2881|1|194|1|1|3.29|0|0|1|2.70|5.4
2882|1|7979|0|1|18.69|0|0|1|18.64|37.28
2883|1|12415|0|1||1|0|0|9.92|0
2884|1|8977|0|1|2.08|1|0|0|2.15|0
2885|1|7773|1|1|33.54|0|1|0|36.25|0
2886|1|14534|0|1|6.58|1|0|0|7.65|0
2887|1|3839|0|1|12.52|0|1|0|14.72|0
2888|1|17260|0|1|15.05|1|0|0|7.65|0
2889|1|3440|0|1|7.66|0|0|1|6.55|6.55
2890|1|2655|1|1|13.74|0|1|0|15.35|0
2891|1|11030|1|1|5.27|1|0|0|6.55|0
2892|1|19616|0|1|18.22|1|0|0|20.30|0
2893|1|17409|0|1|3.91|1|0|0|4.27|0
2894|1|4615|1|1|164.93|1|0|0|164.94|0
2895|1|13475|1|1|12.90|0|0|1|13.14|13.14
2896|1|17537|1|1|23.85|0|0|1|21.95|21.95
2897|1|12380|1|1|5.27|1|0|0|6.55|0
2898|1|13156|0|1|4.12|0|1|0|5.33|0
2899|1|13156|0|1|4.12|0|1|0|5.33|0
2900|1|3751|0|1|14.07|0|1|0|17.29|0
2901|1|11993|0|1|10.97|1|0|0|12.04|0
2902|1|5266|0|2|9.57|1|0|0|13.18|0
2903|1|21201|0|2|18.63|1|0|0|21.31|0
2904|1|18568|1|1|14.84|0|1|0|16.45|0
2905|1|3542|0|1|7.39|1|0|0|9.04|0
2906|1|15689|1|1|14.29|1|0|0|14.25|0
2907|1|20100|1|1|13.85|1|0|0|14.25|0
2908|1|15031|0|1|8.17|1|0|0|5.09|0
2909|1|2655|1|1|13.74|0|1|0|15.35|0
2910|1|337|0|1|2.18|0|0|1|2.53|2.53
2911|1|2147|0|1|6.59|0|0|1|6.00|6
2912|1|4955|0|1|3.25|0|0|1|3.55|3.55
2913|1|10221|0|1|6.80|0|0|1|7.65|7.65
2914|1|10534|0|2|2.05|0|0|1|2.23|4.46
2915|1|8617|0|1|19.56|0|1|0|23.43|0
2916|1|13156|0|1|4.12|0|1|0|5.33|0
2917|1|2491|1|1|2.62|0|0|1|2.70|5.4
2918|1|16633|0|1|15.16|0|0|1|15.30|15.3
2919|1|12562|0|2|4.50|1|0|0|5.75|0
2920|1|7722|0|1||1|0|0|6.04|0
2921|1|4189|0|1|10.95|0|0|1|15.81|47.43
2922|1|4070|1|1|8.22|0|1|0|8.75|0
2923|1|15633|0|2|13.51|0|1|0|17.19|0
2924|1|15956|0|1|4.28|0|1|0|4.70|0
2925|1|21266|0|1|11.38|0|1|0|12.04|0
2926|1|2074|0|1|16.48|1|0|0|17.80|0
2927|1|3850|1|1|3.52|0|0|1|4.90|4.9
2928|1|7680|1|1|5.38|0|0|1|5.45|5.45
2929|1|11569|1|1|10.21|0|0|1|10.95|10.95
2930|1|12433|0|1|5.49|0|0|1|6.33|6.33
2931|1|19595|0|1|27.35|0|0|1|28.00|28
2932|1|10231|0|1|9.89|0|1|0|11.68|0
2933|1|10057|1|1|5.38|1|0|0|5.78|0
2934|1|13769|0|2|18.61|0|1|0|15.35|0
2935|1|10057|1|1|5.38|0|1|0|5.78|0
2936|1|21049|0|1|7.57|0|1|0|7.10|0
2937|1|12158|0|1|6.85|1|0|0|8.49|0
2938|1|9623|1|1|9.88|0|1|0|12.04|0
2939|1|366|0|1|16.28|0|0|1|13.97|13.97
2940|1|12494|1|1|18.52|0|0|1|18.64|18.64
2941|1|20723|0|1|9.59|0|0|1|11.09|11.09
2942|1|21077|0|2||1|0|0|6.51|0
2943|1|3838|0|2|12.18|1|0|0|13.18|0
2944|1|3810|0|1|7.46|1|0|0|7.65|0
2945|1|917|1|1|6.70|0|0|1|7.65|7.65
2946|1|1541|0|1|8.46|0|0|1|9.85|9.85
2947|1|4175|1|1|5.81|0|0|1|6.55|6.55
2948|1|14922|1|1|8.57|0|0|1|8.75|8.75
2949|1|7413|1|1|4.16|0|0|1|4.90|4.9
2950|1|7527|1|1|4.68|0|0|1|6.55|6.55
2951|1|7680|1|1|5.38|0|0|1|5.45|5.45
2952|1|20184|0|1|5.16|0|0|1|5.23|5.23
2953|1|20982|0|1|12.57|0|0|1|12.60|12.6
2954|1|5688|0|1|1.18|1|0|0|0.83|0
2955|1|5224|0|1|6.37|0|1|0|9.11|0
2956|1|2354|1|1|7.69|0|0|1|8.20|16.4
2957|1|7730|1|1|4.61|0|0|1|5.45|5.45
2958|1|2655|1|1|13.74|0|1|0|15.35|0
2959|1|8784|0|2|9.64|1|0|0|11.70|0
2960|1|6835|1|1|15.39|0|1|0|16.45|0
2961|1|9050|1|1|3.29|1|0|0|3.80|0
2962|1|4866|0|1|2.48|1|0|0|2.15|0
2963|1|20914|1|1|9.12|1|0|0|9.85|0
2964|1|15968|0|1|4.94|1|0|0|5.85|0
2965|1|17034|0|1|20.86|1|0|0|23.39|0
2966|1|19406|0|1|6.02|1|0|0|6.05|0
2967|1|2803|1|1|1.31|0|1|0|1.38|0
2968|1|10285|0|1|6.57|0|1|0|8.11|0
2969|1|3254|0|1|1.08|0|0|1|1.30|1.3
2970|1|6434|0|1|2.74|0|0|1|3.01|3.01
2971|1|11638|0|1|3.69|0|0|1|5.14|5.14
2972|1|15275|1|1|2.09|0|0|1|2.70|2.7
2973|1|15708|0|1|17.14|0|0|1|15.35|15.35
2974|1|19185|1|1|6.48|0|0|1|7.65|7.65
2975|1|16600|0|1|2.64|0|1|0|2.15|0
2976|1|8959|0|1|4.17|1|0|0|4.21|0
2977|1|20407|0|1|12.31|1|0|0|13.14|0
2978|1|11886|0|1|2.19|1|0|0|3.86|0
2979|1|2655|1|1|13.74|0|1|0|15.35|0
2980|1|5291|1|1|13.74|1|0|0|12.04|0
2981|1|14713|1|1|13.74|1|0|0|14.25|0
2982|1|15046|0|1||1|0|0|2.70|0
2983|1|17297|0|1|3.08|0|1|0|3.25|0
2984|1|8771|0|2|11.32|1|0|0|13.73|0
2985|1|1336|0|2|8.71|1|0|0|10.08|0
2986|1|274|0|1||1|0|0|10.95|0
2987|1|21491|1|1|9.86|0|1|0|9.85|0
2988|1|8902|0|2||0|0|1|4.32|4.32
2989|1|16506|0|1|12.75|0|0|1|12.04|12.04
2990|1|8446|1|1|54.00|1|0|0|60.45|0
2991|1|8254|0|1|5.38|0|1|0|7.91|0
2992|1|2867|0|1|2.52|0|1|0|3.25|0
2993|1|8537|0|1||0|1|0|4.25|0
2994|1|15928|1|1|7.48|1|0|0|7.65|0
2995|1|1145|1|1|6.59|1|0|0|6.55|0
2996|1|13156|0|1|4.12|0|1|0|5.33|0
2997|1|8271|0|1|6.55|1|0|0|6.05|0
2998|1|16619|0|1|23.85|1|0|0|23.76|0
2999|1|2889|0|1|8.20|0|0|1|9.29|9.29
3000|1|3030|1|1|5.93|0|0|1|6.55|6.55
3001|1|15111|0|1|7.89|0|0|1|9.14|9.14
3002|1|17149|0|1|7.00|0|0|1|8.84|8.84
3003|1|17582|0|2|7.43|1|0|0|11.59|0
3004|1|4125|0|1|3.07|0|1|0|3.80|0
3005|1|2427|1|1|8.36|1|0|0|5.45|0
3006|1|17470|0|1|34.67|1|0|0|40.60|0
3007|1|4121|1|1|7.13|0|1|0|7.65|0
3008|1|3623|0|1|29.66|1|0|0|28.55|0
3009|1|11091|0|1|5.38|1|0|0|4.68|0
3010|1|1247|1|1|7.69|0|0|1|8.20|8.2
3011|1|1983|0|1|7.01|0|0|1|6.55|6.55
3012|1|2154|0|1|9.88|0|0|1|13.28|13.28
3013|1|2491|1|1|2.62|0|0|1|2.70|8.1
3014|1|10342|1|1|5.82|0|0|1|6.55|13.1
3015|1|11716|0|1|4.16|0|0|1|7.62|7.62
3016|1|15585|0|1|3.67|0|0|1|6.55|6.55
3017|1|16592|1|1|10.22|0|0|1|10.95|10.95
3018|1|9085|0|1|23.55|1|0|0|21.95|0
3019|1|20499|0|1|16.39|1|0|0|13.14|0
3020|1|3157|1|1|7.24|0|0|1|7.65|7.65
3021|1|6930|1|1|12.86|0|0|1|10.95|10.95
3022|1|19595|0|1|27.35|0|0|1|28.00|28
3023|1|8731|0|1|2.15|0|1|0|2.49|0
3024|1|3332|0|2|5.05|1|0|0|4.83|0
3025|1|11275|0|1|5.43|1|0|0|5.65|0
3026|1|4731|0|1|6.92|1|0|0|10.19|0
3027|1|20912|1|1|8.78|1|0|0|9.85|0
3028|1|20485|0|1||1|0|0|10.08|0
3029|1|14889|0|1|3.50|1|0|0|4.35|0
3030|1|8415|1|1|16.10|0|1|0|16.45|0
3031|1|12552|0|1|10.38|0|1|0|12.00|0
3032|1|6376|0|1|20.79|1|0|0|24.68|0
3033|1|694|1|1|7.68|0|1|0|9.85|0
3034|1|5947|0|2|30.36|1|0|0|35.10|0
3035|1|3978|1|1|54.44|1|0|0|54.95|0
3036|1|8314|0|1|10.88|0|1|0|12.04|0
3037|1|2655|1|1|13.74|0|1|0|15.35|0
3038|1|21176|0|1|17.47|1|0|0|15.35|0
3039|1|8959|0|1|4.17|1|0|0|4.21|0
3040|1|5135|0|1|3.10|0|0|1|3.45|3.45
3041|1|14506|0|1|2.95|0|0|1|2.15|2.15
3042|1|17538|1|1|41.46|0|0|1|43.95|43.95
3043|1|194|1|1|3.29|0|0|1|2.70|2.7
3044|1|3810|0|1|7.46|0|0|1|7.65|7.65
3045|1|8904|0|1|5.79|0|0|1|9.14|18.28
3046|1|4121|1|1|7.13|0|0|1|7.65|7.65
3047|1|5290|1|1|7.89|0|0|1|7.10|7.1
3048|1|15423|0|1|10.98|0|0|1|10.95|10.95
3049|1|15708|0|1|17.14|0|0|1|15.35|15.35
3050|1|16144|0|1|5.37|0|0|1|5.45|5.45
3051|1|15926|1|1|5.38|0|1|0|6.00|0
3052|1|1396|0|1|2.18|0|1|0|2.15|0
3053|1|3309|0|1|23.05|0|0|1|17.55|17.55
3054|1|1345|0|2|6.46|1|0|0|10.08|0
3055|1|2151|0|1|17.67|1|0|0|16.45|0
3056|1|6333|0|2|7.62|1|0|0|10.08|0
3057|1|2154|0|1|9.88|1|0|0|13.28|0
3058|1|1426|1|1|6.57|1|0|0|7.65|0
3059|1|8080|1|1|14.23|0|1|0|15.35|0
3060|1|2467|0|1|8.79|1|0|0|10.14|0
3061|1|19744|0|1|14.28|0|1|0|14.44|0
3062|1|10762|1|1|23.63|1|0|0|26.35|0
3063|1|2089|0|1|6.14|1|0|0|7.11|0
3064|1|2655|1|1|13.74|0|1|0|15.35|0
3065|1|3751|0|1|14.07|0|0|1|17.29|17.29
3066|1|10285|0|1|6.57|0|0|1|8.11|8.11
3067|1|21266|0|1|11.38|0|0|1|12.04|24.08
3068|1|4914|0|1|3.84|0|1|0|5.70|0
3069|1|14713|1|1|13.74|1|0|0|14.25|0
3070|1|14500|0|1||1|0|0|2.19|0
3071|1|19512|0|1||1|0|0|14.19|0
3072|1|14932|1|1|4.35|1|0|0|4.35|0
3073|1|15751|1|1|7.67|1|0|0|7.65|0
3074|1|13686|0|1|4.94|1|0|0|6.06|0
3075|1|15754|1|1|32.99|1|0|0|36.25|0
3076|1|19032|1|1|8.44|1|0|0|7.65|0
3077|1|17638|0|2|11.46|1|0|0|11.79|0
3078|1|16256|1|1|5.37|0|1|0|5.45|0
3079|1|2810|1|1|8.24|1|0|0|8.75|0
3080|1|17963|0|1|3.74|1|0|0|4.88|0
3081|1|17226|1|1|22.66|1|0|0|25.19|0
3082|1|21022|0|1|6.04|1|0|0|6.55|0
3083|1|1842|0|2|17.26|1|0|0|19.56|0
3084|1|15355|1|1|12.02|1|0|0|12.04|0
3085|1|13873|0|1|17.53|0|0|1|24.68|24.68
3086|1|6289|0|1|11.20|1|0|0|10.95|0
3087|1|2144|0|1|5.37|0|0|1|6.55|13.1
3088|1|4117|1|1|12.09|0|0|1|10.95|10.95
3089|1|4530|1|1|10.82|0|0|1|7.65|7.65
3090|1|7680|1|1|5.38|0|0|1|5.45|5.45
3091|1|19323|0|1|5.78|0|0|1|7.65|7.65
3092|1|518|0|1|5.16|1|0|0|6.11|0
3093|1|13156|0|1|4.12|0|1|0|5.33|0
3094|1|2354|1|1|7.69|1|0|0|8.20|0
3095|1|4815|1|1|17.59|0|0|1|18.64|18.64
3096|1|2353|1|1|4.95|1|0|0|4.90|0
3097|1|9332|1|1|8.24|1|0|0|9.85|0
3098|1|8655|0|1|10.99|1|0|0|15.94|0
3099|1|13156|0|1|4.12|0|1|0|5.33|0
3100|1|5703|0|1|9.55|1|0|0|13.18|0
3101|1|16311|1|1|7.14|1|0|0|7.10|0
3102|1|16354|0|1|9.88|1|0|0|13.14|0
3103|1|18832|0|1|13.97|1|0|0|13.14|0
3104|1|19364|0|1|15.27|0|1|0|14.58|0
3105|1|3969|1|1|18.13|1|0|0|20.85|0
3106|1|17025|1|1|26.60|1|0|0|28.55|0
3107|1|12940|0|1|24.19|0|1|0|24.09|0
3108|1|2655|1|1|13.74|0|1|0|15.35|0
3109|1|10934|0|1|7.87|1|0|0|8.80|0
3110|1|3391|0|1|4.72|0|1|0|4.35|0
3111|1|20777|0|1|14.03|1|0|0|17.26|0
3112|1|11059|1|1|2.72|1|0|0|3.47|0
3113|1|11843|0|1|16.16|0|1|0|18.64|0
3114|1|11347|0|1|32.52|0|0|1|27.45|27.45
3115|1|9696|0|1|29.96|0|1|0|19.83|0
3116|1|1067|1|1|13.19|0|0|1|13.14|13.14
3117|1|3856|1|1|3.03|0|0|1|3.58|3.58
3118|1|4731|0|1|6.92|0|0|1|10.19|10.19
3119|1|11458|1|1|4.38|0|0|1|4.35|4.35
3120|1|5003|0|1|6.72|1|0|0|7.88|0
3121|1|10046|0|1|18.52|1|0|0|22.35|0
3122|1|4665|0|1||1|0|0|3.08|0
3123|1|20406|0|1|7.68|1|0|0|10.08|0
3124|1|8829|1|1|15.39|0|1|0|15.35|0
3125|1|3796|0|1|10.55|0|0|1|10.95|10.95
3126|1|15660|0|1|15.33|1|0|0|15.35|0
3127|1|19926|0|1|17.56|1|0|0|20.30|0
3128|1|6678|0|2|21.66|1|0|0|18.51|0
3129|1|8175|0|1|4.94|1|0|0|7.10|0
3130|1|15628|0|1|4.94|0|1|0|4.35|0
3131|1|21031|1|1|2.59|0|1|0|3.25|0
3132|1|15391|0|1|2.85|0|0|1|2.15|2.15
3133|1|16632|0|1|6.58|0|0|1|7.65|7.65
3134|1|13931|0|1|92.08|0|0|1|38.45|76.9
3135|1|2655|1|1|13.74|0|1|0|15.35|0
3136|1|2542|0|1|1.97|1|0|0|2.92|0
3137|1|20049|0|1|14.06|1|0|0|15.21|0
3138|1|15885|1|1|11.09|1|0|0|13.14|0
3139|1|2492|1|1|1.41|0|1|0|1.32|0
3140|1|1399|1|1|6.52|0|0|1|6.00|6
3141|1|7900|1|3|29.92|0|0|1|25.25|25.25
3142|1|15324|0|1|2.59|1|0|0|3.00|0
3143|1|20620|0|1|9.89|1|0|0|10.95|0
3144|1|535|0|1|4.94|1|0|0|5.45|0
3145|1|14444|0|1|7.69|1|0|0|13.40|0
3146|1|8314|0|1|10.88|1|0|0|12.04|0
3147|1|18583|0|1|15.38|1|0|0|20.76|0
3148|1|14701|0|1|10.32|1|0|0|12.20|0
3149|1|21177|0|1|17.50|1|0|0|20.20|0
3150|1|3142|1|1|5.39|1|0|0|5.45|0
3151|1|70|0|1|153.99|1|0|0|174.90|0
3152|1|9623|1|1|9.88|0|1|0|12.04|0
3153|1|17592|0|1|26.62|0|1|0|27.37|0
3154|1|2047|0|1|6.30|0|1|0|7.02|0
3155|1|14451|0|1|17.04|1|0|0|24.77|0
3156|1|11460|0|1|46.19|0|0|1|49.49|49.49
3157|1|21309|0|1|20.45|1|0|0|22.29|0
3158|1|8446|1|1|54.00|1|0|0|60.45|0
3159|1|20313|0|1|29.36|1|0|0|29.28|0
3160|1|16225|0|1|4.05|1|0|0|4.35|0
3161|1|21089|0|1|61.53|0|1|0|70.35|0
3162|1|10247|1|1|29.06|1|0|0|32.95|0
3163|1|5830|0|1|4.39|0|1|0|4.68|0
3164|1|3255|0|1|3.38|1|0|0|3.66|0
3165|1|15926|1|1|5.38|1|0|0|6.00|0
3166|1|6182|0|1||1|0|0|8.53|0
3167|1|1024|0|1|20.12|0|0|1|24.24|24.24
3168|1|4760|0|1|17.94|0|0|1|17.55|35.1
3169|1|15755|1|1|20.45|0|0|1|21.95|21.95
3170|1|1037|0|1|1.08|0|1|0|1.04|0
3171|1|550|0|1|16.26|1|0|0|22.57|0
3172|1|20572|0|1||1|0|0|6.05|0
3173|1|2491|1|1|2.62|0|0|1|2.70|8.1
3174|1|4121|1|1|7.13|0|0|1|7.65|7.65
3175|1|15648|0|1|21.99|0|0|1|20.79|20.79
3176|1|18584|0|1|58.44|0|0|1|77.51|77.51
3177|1|1495|1|1|10.99|1|0|0|12.04|0
3178|1|20123|0|1||0|1|0|21.95|0
3179|1|13156|0|1|4.12|0|1|0|5.33|0
3180|1|14716|0|1|10.01|1|0|0|8.20|0
3181|1|2655|1|1|13.74|0|1|0|15.35|0
3182|1|14160|1|1|6.33|1|0|0|6.00|0
3183|1|13156|0|1|4.12|0|1|0|5.33|0
3184|1|7814|0|1|14.43|1|0|0|12.04|0
3185|1|8238|0|1|5.28|1|0|0|3.25|0
3186|1|2354|1|1|7.69|0|0|1|8.20|16.4
3187|1|3747|0|1|6.59|0|0|1|10.14|10.14
3188|1|10753|0|1|2.41|0|0|1|2.48|2.48
3189|1|16129|0|1|31.89|0|1|0|39.08|0
3190|1|14506|0|1|2.95|0|1|0|2.15|0
3191|1|15945|1|1|40.14|1|0|0|41.75|0
3192|1|4838|1|1|2.19|0|1|0|3.03|0
3193|1|15491|1|1|4.93|1|0|0|6.00|0
3194|1|9263|0|1|0.98|1|0|0|1.38|0
3195|1|17409|0|1|3.91|1|0|0|4.27|0
3196|1|20963|0|1|17.37|1|0|0|15.35|0
3197|1|2513|0|1|3.38|0|1|0|3.76|0
3198|1|11632|0|1|1.22|0|1|0|2.01|0
3199|1|11865|0|1|2.19|1|0|0|3.52|0
3200|1|13305|0|2||1|0|0|14.19|0
3201|1|9696|0|1|29.96|0|0|1|19.83|39.66
3202|1|12940|0|1|24.19|0|0|1|24.09|72.27
3203|1|17591|0|1|23.31|0|0|1|25.33|25.33
3204|1|13592|0|1|7.51|1|0|0|9.11|0
3205|1|16129|0|1|31.89|1|0|0|39.08|0
3206|1|4838|1|1|2.19|0|0|1|3.03|6.06
3207|1|21291|0|1|29.03|0|0|1|29.69|29.69
3208|1|17226|1|1|22.66|1|0|0|25.19|0
3209|1|15751|1|1|7.67|0|1|0|7.65|0
3210|1|9063|0|1|1.31|0|1|0|1.83|0
3211|1|11571|0|2|9.98|0|0|1|12.21|12.21
3212|1|12716|1|1|31.79|0|0|1|35.15|35.15
3213|1|19385|0|1|5.27|1|0|0|6.30|0
3214|1|1396|0|1|2.18|0|0|1|2.15|2.15
3215|1|2867|0|1|2.52|0|0|1|3.25|3.25
3216|1|16600|0|1|2.64|0|0|1|2.15|2.15
3217|1|17297|0|1|3.08|0|0|1|3.25|3.25
3218|1|17530|0|1|2.96|0|0|1|3.03|6.06
3219|1|2655|1|1|13.74|0|1|0|15.35|0
3220|1|4048|0|1|13.98|1|0|0|16.18|0
3221|1|13809|0|1|21.99|0|1|0|25.25|0
3222|1|19431|1|1|29.68|1|0|0|30.75|0
3223|1|1064|1|1|6.55|0|0|1|6.55|6.55
3224|1|1650|0|1|18.13|0|0|1|21.31|21.31
3225|1|13640|1|1|17.92|0|0|1|19.75|19.75
3226|1|21266|0|1|11.38|0|0|1|12.04|24.08
3227|1|17602|1|1|21.99|1|0|0|21.89|0
3228|1|20355|1|1|8.75|0|1|0|9.85|0
3229|1|11494|0|2|37.93|1|0|0|43.86|0
3230|1|9229|0|1|8.10|1|0|0|9.37|0
3231|1|7100|0|1|5.49|1|0|0|7.10|0
3232|1|4834|0|1|4.94|1|0|0|6.06|0
3233|1|7421|0|1|12.51|1|0|0|15.35|0
3234|1|5784|1|1|15.39|0|1|0|16.45|0
3235|1|6835|1|1|15.39|0|1|0|16.45|0
3236|1|9325|1|1|1.36|1|0|0|0.88|0
3237|1|9262|0|1|1.26|1|0|0|1.59|0
3238|1|9268|0|1|11.04|1|0|0|14.19|0
3239|1|2490|1|1|2.30|1|0|0|2.15|0
3240|1|898|0|3||1|0|0|11.78|0
3241|1|3140|0|1|14.79|0|1|0|16.42|0
3242|1|17395|1|1|26.35|0|1|0|30.75|0
3243|1|15367|0|1|6.70|0|1|0|7.65|0
3244|1|7745|0|1|9.33|1|0|0|8.75|0
3245|1|11569|1|1|10.21|0|1|0|10.95|0
3246|1|9324|0|1|1.13|1|0|0|1.23|0
3247|1|21134|0|1|24.74|0|1|0|26.36|0
3248|1|4048|0|1|13.98|1|0|0|16.18|0
3249|1|8502|0|1|6.48|0|0|1|6.55|6.55
3250|1|15491|1|1|4.93|0|0|1|6.00|6
3251|1|16144|0|1|5.37|0|0|1|5.45|10.9
3252|1|15273|0|1|5.49|1|0|0|5.45|0
3253|1|1544|0|1|28.49|1|0|0|30.75|0
3254|1|7538|1|1|54.93|1|0|0|64.85|0
3255|1|12662|0|1|17.53|0|1|0|19.76|0
3256|1|19185|1|1|6.48|1|0|0|7.65|0
3257|1|6220|0|1|6.36|0|1|0|8.27|0
3258|1|3851|1|1|2.74|1|0|0|3.03|0
3259|1|18799|0|1|54.99|1|0|0|53.85|0
3260|1|4121|1|1|7.13|0|0|1|7.65|7.65
3261|1|4680|0|1|9.56|0|0|1|9.85|9.85
3262|1|10976|0|1|23.06|0|0|1|33.74|33.74
3263|1|9085|0|1|23.55|1|0|0|21.95|0
3264|1|17988|1|1|32.93|1|0|0|36.25|0
3265|1|12716|1|1|31.79|0|0|1|35.15|35.15
3266|1|13809|0|1|21.99|0|0|1|25.25|25.25
3267|1|9211|0|1|12.09|1|0|0|14.25|0
3268|1|2876|0|3|5.49|0|0|1|5.38|10.76
3269|1|4907|0|1|2.37|0|0|1|3.16|9.48
3270|1|10127|0|2|10.77|0|0|1|14.15|14.15
3271|1|13216|0|1|8.32|0|0|1|10.68|10.68
3272|1|13219|0|1|8.71|0|0|1|10.68|10.68
3273|1|17181|1|1|32.54|0|0|1|38.45|38.45
3274|1|8830|0|1|18.16|0|1|0|21.01|0
3275|1|1987|0|1|3.16|0|1|0|2.31|0
3276|1|5344|0|2||1|0|0|5.14|0
3277|1|15885|1|1|11.09|0|0|1|13.14|26.28
3278|1|6460|1|1|1.31|0|1|0|1.38|0
3279|1|21513|0|1|18.25|1|0|0|20.27|0
3280|1|15958|0|1|3.97|1|0|0|4.70|0
3281|1|19616|0|1|18.22|0|1|0|20.30|0
3282|1|17226|1|1|22.66|0|0|1|25.19|50.38
3283|1|2655|1|1|13.74|0|1|0|15.35|0
3284|1|6651|0|1|7.55|1|0|0|6.55|0
3285|1|18395|0|1|42.35|1|0|0|48.35|0
3286|1|1216|0|1|7.14|0|1|0|7.10|0
3287|1|14191|1|1|10.80|0|1|0|12.04|0
3288|1|13156|0|1|4.12|0|1|0|5.33|0
3289|1|9380|1|1|13.16|0|1|0|13.14|0
3290|1|21312|1|1|8.17|0|1|0|9.29|0
3291|1|12442|0|1|10.89|1|0|0|5.50|0
3292|1|12363|0|1|29.59|1|0|0|27.21|0
3293|1|7913|0|1|33.98|0|0|1|39.55|39.55
3294|1|12126|0|1|9.12|0|0|1|10.16|10.16
3295|1|14163|0|1|5.27|0|0|1|5.45|5.45
3296|1|16632|0|1|6.58|1|0|0|7.65|0
3297|1|1710|0|1|24.91|0|0|1|25.25|25.25
3298|1|19722|0|1|9.53|0|1|0|8.20|0
3299|1|2655|1|1|13.74|0|1|0|15.35|0
3300|1|5036|0|1|16.16|1|0|0|16.45|0
3301|1|16129|0|1|31.89|1|0|0|39.08|0
3302|1|16641|1|1|14.91|0|1|0|18.64|0
3303|1|7403|1|1|4.38|1|0|0|4.68|0
3304|1|17770|0|1|2.52|0|0|1|2.70|5.4
3305|1|3850|1|1|3.52|0|1|0|4.90|0
3306|1|13172|0|1|1.62|0|1|0|1.38|0
3307|1|19034|0|1|8.79|0|0|1|8.75|35
3308|1|3623|0|1|29.66|1|0|0|28.55|0
3309|1|1746|0|1|19.78|0|0|1|23.57|23.57
3310|1|6435|0|1|6.04|0|1|0|7.10|0
